"Wavelength","Rad_mean","Rad_sd"
1043,0.00832449642475694,0.000433442506354875
1044,0.00816419793060049,0.000421774738309675
1045,0.00810275811236352,0.000411443226168182
1046,0.00812939515803009,0.000404185341802806
1047,0.00825870210770518,0.000402445093774418
1048,0.00848025695187971,0.000406909382485054
1049,0.00879354009404778,0.000415329552393071
1050,0.00920803825603798,0.000427645881167226
1051,0.00968429058557376,0.000444662272912206
1052,0.0102634800039232,0.000470336544146207
1053,0.0108633527159691,0.000495514423301659
1054,0.0115699163731188,0.000526385644356886
1055,0.0122270876634866,0.000554786244590787
1056,0.01295485294424,0.000584520950262917
1057,0.0135926158353686,0.000612190721369795
1058,0.0142125376174226,0.00063722573366651
1059,0.014775151940994,0.000664874614282231
1060,0.0152493359846994,0.000687081963731618
1061,0.0156370316073298,0.000708666028525622
1062,0.0159060903219506,0.000725429881609098
1063,0.0160763487126678,0.000741967713715872
1064,0.0161537150992081,0.000748970089045332
1065,0.0161088164057583,0.000750482752947059
1066,0.0160322092287242,0.000749650339165494
1067,0.0158401905465871,0.000740764850445457
1068,0.0156743625225499,0.000733163127400471
1069,0.015432345434092,0.000721376888746681
1070,0.0152519005024806,0.000714262292086977
1071,0.0150450410274789,0.000705348506791464
1072,0.0149163468321785,0.000700654872590763
1073,0.0148111615609378,0.000700818379720521
1074,0.014778710892424,0.000700508115665565
1075,0.0148114354256541,0.000698084063276278
1076,0.0148923322930932,0.000700689104349919
1077,0.0150217276345938,0.000704618683310726
1078,0.0152151959808543,0.000709277470338429
1079,0.0154234767751768,0.000718461535140458
1080,0.0156935511576012,0.000734402191369909
1081,0.0159327859990299,0.000744800073635068
1082,0.0162251437082887,0.000757574876530081
1083,0.0164375007711351,0.000765813177473702
1084,0.0166487759770825,0.000770333903222532
1085,0.0167790399864316,0.000775283523869984
1086,0.0168775212438777,0.000780803480548253
1087,0.0168891824735329,0.000782312873867957
1088,0.0168378031346947,0.000785000691192735
1089,0.0167199979163706,0.000780331431014413
1090,0.0165208363812417,0.000768761063456802
1091,0.0162703108554706,0.000754991682772097
1092,0.0159879549732432,0.000739194298994511
1093,0.0156380169745535,0.00071666216648233
1094,0.0153049881150946,0.000700689631716162
1095,0.0149275061720982,0.000687933483400223
1096,0.0145921267336234,0.000671144826087925
1097,0.0142397920321673,0.000653176931600586
1098,0.0139426523959264,0.00063749892541708
1099,0.0136694168811664,0.000618053412193504
1100,0.0134276289772242,0.000604281392279323
1101,0.0132374331541359,0.000596608014229847
1102,0.0130394566711038,0.000586958903780776
1103,0.0128867598669603,0.000578632214956306
1104,0.0126944714644924,0.000569403506718405
1105,0.0125259244488552,0.000560792916273497
1106,0.0122939607873559,0.000550371457985347
1107,0.0120244746794924,0.0005382583890997
1108,0.0117343918187544,0.000526663428775119
1109,0.01137037797831,0.00050987507162846
1110,0.0109586656093597,0.000490576480921625
1111,0.0104916177643463,0.000469280894422789
1112,0.00995442251674831,0.000443879549365951
1113,0.00941104519646615,0.00042030002324442
1114,0.00879540689755231,0.000394869047407067
1115,0.00822610682109371,0.000372422169503589
1116,0.00763086733175442,0.000351859627216566
1117,0.00708599278936163,0.000330056233367445
1118,0.00653601487865672,0.000307269878492129
1119,0.00606251819524914,0.000287355419468477
1120,0.00562059438321739,0.000263682654592322
1121,0.00524169503943995,0.000247085773017425
1122,0.004926846238086,0.000235248133798436
1123,0.0046600744780153,0.000225730087849508
1124,0.00442717695375904,0.000215515807480283
1125,0.00423330741585232,0.000209488295977167
1126,0.00409264901536517,0.00020097965631454
1127,0.00399131939630024,0.000191095785500676
1128,0.0039370154356584,0.000185970837976086
1129,0.00395025040721521,0.000183750453386092
1130,0.00395933077088557,0.000182503539763912
1131,0.0039962633990217,0.000183781457846284
1132,0.00405301964958198,0.000186330235538484
1133,0.00412591888802126,0.000188710165791459
1134,0.00421823400072753,0.000193492836080221
1135,0.00435235307202674,0.000203186345931321
1136,0.00447135017602705,0.000210094197385995
1137,0.00459361904300749,0.000215592604475684
1138,0.00472205809666775,0.000222264766929889
1139,0.00484651003964245,0.0002266100304679
1140,0.00497723709093407,0.000233535180316143
1141,0.00513001047074795,0.000240095766230026
1142,0.0052868502936326,0.000247892198344824
1143,0.00548099363222718,0.000256940307043921
1144,0.00568323397776112,0.000267693221339812
1145,0.00594007885083556,0.000276917433521903
1146,0.00623526045121253,0.000286070363311084
1147,0.00655391261680052,0.000298232705092549
1148,0.00692446011351421,0.000310932406203995
1149,0.0072849340736866,0.000325728498247784
1150,0.00766965003218502,0.000344318285629299
1151,0.00804401636822149,0.000362394969781134
1152,0.00844978883862495,0.000382740913380357
1153,0.00880410516168922,0.000399410321852341
1154,0.00916913773166016,0.000415283064069911
1155,0.00946689192671329,0.000430263006531277
1156,0.00972062243381515,0.00044200953299331
1157,0.00992916194954887,0.000453773432586041
1158,0.0100969963800162,0.000466300467969197
1159,0.0102142616780475,0.000475227898166293
1160,0.0103016074397601,0.000481449597762115
1161,0.0103498208918609,0.000483912449120651
1162,0.0103682226873934,0.000487677448622348
1163,0.0103377726860344,0.000491122073309905
1164,0.0103118463652208,0.000492082733598827
1165,0.0102464580279775,0.000492176443678011
1166,0.0102044481877238,0.000491856672284618
1167,0.0101526302099228,0.000487198952179869
1168,0.0101222304231487,0.000485843442370305
1169,0.0100915115862153,0.000486711825871525
1170,0.0100893123587593,0.000486914305679208
1171,0.0100930204149336,0.000487625627194006
1172,0.0101358954096213,0.000487786886034183
1173,0.0102000819053501,0.00048597642911742
1174,0.0103002132149413,0.000485860105333226
1175,0.0104409575741738,0.000488132535146205
1176,0.0106106602028012,0.000491495799529644
1177,0.0108115933090448,0.000496491060057238
1178,0.0110460392991081,0.000503594199717926
1179,0.0113115475419909,0.00051321023641139
1180,0.0116033776663244,0.000523611983493962
1181,0.0119357486395165,0.000537723188641546
1182,0.0123188794730231,0.000556734954762265
1183,0.0127021885383874,0.000575233875559662
1184,0.0131316115288064,0.000596266179800577
1185,0.013535208827816,0.00061621823125427
1186,0.0139579940866679,0.000638493878477994
1187,0.0143425787473097,0.000657484456300209
1188,0.0147396179661155,0.000675144150189757
1189,0.0150716729462147,0.000691804266782189
1190,0.0153758580051362,0.00070744798512429
1191,0.0156282119313255,0.000720989773459196
1192,0.01581785263028,0.000731626518914921
1193,0.0159424484241754,0.000739018393053873
1194,0.0160123167280108,0.000744492421254552
1195,0.0160264896368608,0.00074586839754891
1196,0.0160107713285834,0.000747160878575503
1197,0.0159359080297872,0.000747340802749157
1198,0.0158629895094782,0.000747140244260608
1199,0.0157469772361219,0.000745244211689951
1200,0.0156509961746633,0.000743585585604087
1201,0.0155295077105984,0.000741946522926869
1202,0.0154490135749802,0.000739280707372905
1203,0.0153712596604601,0.00073423185102784
1204,0.0153310364251956,0.000731646663361314
1205,0.0153182252356783,0.000729905524937345
1206,0.0153311977954581,0.000728437525879535
1207,0.0153660735487938,0.000727231984803521
1208,0.0154342115484178,0.000727921985621009
1209,0.0155313981510699,0.000729336460454038
1210,0.0156558717647567,0.000731044870714336
1211,0.0158137320214882,0.000735815931453177
1212,0.0159944948134944,0.000742042758659129
1213,0.0161869685724378,0.000748629578059239
1214,0.0164005359029397,0.000756783218208876
1215,0.016622242317535,0.000763785606890309
1216,0.0168502431781962,0.00077301506571552
1217,0.0170726866088808,0.000783292164684302
1218,0.0173071915144101,0.000795901511380664
1219,0.0175203870190307,0.000805298594117511
1220,0.017736990316771,0.000814630442899321
1221,0.0179172210860997,0.000824196658010777
1222,0.01809152523987,0.000832690335531118
1223,0.0182213694928214,0.000839838426614181
1224,0.0183214672422037,0.000849688755535423
1225,0.0183829625556245,0.000854421808383849
1226,0.0184163153823465,0.000854136921182261
1227,0.0184032479021698,0.000854578712764129
1228,0.0183515220880508,0.000854088509245044
1229,0.0182581030763686,0.00085127506661468
1230,0.018118866761215,0.00084803792910536
1231,0.0179403592925519,0.000842717836477196
1232,0.0177329541463405,0.000833707627539993
1233,0.017492390582338,0.000824305553851929
1234,0.0172314749797806,0.000813661646740325
1235,0.0169589373469353,0.000801295824175413
1236,0.0166730204969645,0.000791492389518354
1237,0.0163820761675015,0.00078143344422355
1238,0.0161006737174466,0.000769070431052638
1239,0.0158110544085503,0.000755297381038056
1240,0.0155463468795642,0.000742646555663943
1241,0.0152856869157404,0.000727095931533725
1242,0.0150553490966559,0.000714598264213583
1243,0.0148414283012971,0.00070436532371557
1244,0.0146564509114251,0.000695021405291
1245,0.0145009767077863,0.000686398263792903
1246,0.0143599238712341,0.000678999281438701
1247,0.0142409727629274,0.000674351665812501
1248,0.0141406651679426,0.000667277646737781
1249,0.0140573722636327,0.000659712776914986
1250,0.013987201564014,0.000654626141603134
1251,0.0139301581075415,0.000648177595016381
1252,0.0138796442653984,0.000643429802344699
1253,0.0138331404840574,0.000640733354663841
1254,0.0137864377954975,0.00063600580457599
1255,0.0137414292851463,0.000631941307226229
1256,0.013692790591158,0.000628021638711338
1257,0.0136411933181807,0.000622142108008134
1258,0.0135926871979609,0.000618462567709194
1259,0.0135626032669097,0.000616763057722446
1260,0.0135283577162772,0.000616224449592238
1261,0.0135386595549062,0.000617077149818407
1262,0.0135616852110252,0.000620500276011023
1263,0.0136360767111182,0.000624418984349187
1264,0.0137462172703818,0.000628063509443384
1265,0.0139005684433505,0.000635573677675119
1266,0.0141005981294438,0.000645340450501027
1267,0.0143344805203378,0.000656631443029666
1268,0.0146154948091134,0.000670491459025869
1269,0.0149175503663719,0.000686289892094517
1270,0.0152424848312512,0.000702486979290503
1271,0.0155676114140078,0.000719769887719304
1272,0.0158694703876972,0.000736006436759524
1273,0.0161516344640404,0.00075006795500304
1274,0.0164024186274037,0.000762570552309439
1275,0.0166141620418057,0.000772941295790448
1276,0.0168024229817092,0.000782361429494924
1277,0.0169495955249295,0.000790783794041756
1278,0.0170568185066804,0.000796878034932606
1279,0.0171319535467774,0.000801266405166785
1280,0.0171814562194049,0.000803716845667327
1281,0.01720972860232,0.000806001035325991
1282,0.0172349595744163,0.000807842567495887
1283,0.0172456989856437,0.000807736986536748
1284,0.0172551973722875,0.000808661529411865
1285,0.0172571765398607,0.000811153492566047
1286,0.0172544860793278,0.000811198856836989
1287,0.0172412903234363,0.000810533280805101
1288,0.017233426971361,0.000809848088597539
1289,0.0172231892868876,0.000808298772168633
1290,0.0172121168626472,0.000804730312659154
1291,0.0172001072159037,0.000803618421331883
1292,0.0171874018525705,0.000802682038750836
1293,0.0171691927174106,0.000799608503233912
1294,0.0171473155450076,0.000797462626163158
1295,0.0171258133556694,0.000795087830756346
1296,0.0171054499549791,0.000791194710915654
1297,0.0170839874073863,0.000788315367821639
1298,0.017056113476865,0.000785390548678439
1299,0.0170201040711254,0.000782512676418961
1300,0.0169743729243055,0.000780101542254204
1301,0.0169116204651073,0.000776236272314848
1302,0.0168322186823934,0.000773861859087809
1303,0.0167360775452107,0.000770514175382917
1304,0.0166216815123335,0.000763165836679812
1305,0.0164872884517536,0.000756935109088792
1306,0.0163379418384284,0.000751902765429711
1307,0.0161597203370184,0.000744870765720104
1308,0.0159565027989447,0.00073674633392576
1309,0.0157323047053069,0.000727726135572962
1310,0.015480184503831,0.000717607269037845
1311,0.0152145381690934,0.000705670034075459
1312,0.0149240155424923,0.000692122402550084
1313,0.0146309045003727,0.000679516785223504
1314,0.0143263849848881,0.000666843499090882
1315,0.0140090275229886,0.000651643423637508
1316,0.0136831490369514,0.000637295434050662
1317,0.0133464753255248,0.000620982311333172
1318,0.0129926776373759,0.00060208681291416
1319,0.0126252798642963,0.000585379783988658
1320,0.0122514859866351,0.000567847698880766
1321,0.0118629838665947,0.000547790088134372
1322,0.0114553281804547,0.00052782316063678
1323,0.0110351808229461,0.000506695299423084
1324,0.0106112741259858,0.000484910681480205
