"Wavelength","Rad_mean","Rad_sd"
1605,0.0299940068647265,0.00145883928563989
1606,0.0300134089961648,0.00145912421797667
1607,0.0300776814296842,0.00146146699502689
1608,0.0301834805682301,0.00146767571978866
1609,0.0303270064759999,0.00147532456178596
1610,0.0304997148551047,0.00148596452985556
1611,0.0306940404232591,0.00149829972197837
1612,0.0308975012134761,0.00150945611896144
1613,0.0311023795884103,0.00151982541701863
1614,0.0313034669682384,0.00152895625713024
1615,0.0314921039901674,0.00153770845436084
1616,0.0316653635073453,0.00154537372864676
1617,0.0318313735444099,0.00155384972096403
1618,0.031977889565751,0.00156237504966415
1619,0.032101302491501,0.0015661071149289
1620,0.0322061596252024,0.00156736884303604
1621,0.0322819579951465,0.00156803288244603
1622,0.03232770181261,0.00156659375997795
1623,0.0323556162416935,0.001564165795831
1624,0.0323659993894398,0.00156203648544343
1625,0.0323490787670016,0.00155972671511774
1626,0.0323100054077804,0.00155415561713554
1627,0.0322461933642626,0.00154727707688928
1628,0.0321466122195125,0.00154166429185384
1629,0.0320188545715064,0.0015335210644465
1630,0.0318727562669665,0.0015245705413427
1631,0.0317041899636388,0.00151802104279745
1632,0.0315147916227579,0.0015102618013638
1633,0.0313191482238471,0.00150236665031107
1634,0.0311162117123604,0.00149699124001632
1635,0.0309095851704478,0.00149106802677857
1636,0.0307120334450155,0.00148472583156596
1637,0.0305252615921199,0.00147888562605601
1638,0.030357353547588,0.00147250480489085
1639,0.0302128200978041,0.001467265256732
1640,0.0300997048057616,0.00146461970694508
1641,0.0300073414109647,0.00146237572162518
1642,0.029933451153338,0.00145938522508788
1643,0.0298838314134628,0.00145774159004
1644,0.0298505137860775,0.00145395449442897
1645,0.029832353470847,0.00145090386314981
1646,0.0298337033390999,0.00145253094027226
1647,0.0298473004531115,0.00145156943757059
1648,0.029867051942274,0.00145031144272784
1649,0.0299047936405987,0.00145295428825514
1650,0.0299519027024507,0.0014549700214058
1651,0.0299969777930528,0.00145629136563499
1652,0.0300446857698262,0.0014555691257275
1653,0.0300821159686893,0.00145314704695461
1654,0.0301064139604568,0.00145015936565614
1655,0.0301152178272605,0.00144572461476191
1656,0.0300972907617688,0.00144359768130768
1657,0.0300520642474294,0.00144251900294361
1658,0.0299725927039981,0.00143844034961323
1659,0.029875894729048,0.0014345694375408
1660,0.029762049857527,0.00143049406357875
1661,0.0296383915189654,0.00142479828170723
1662,0.0295167739875615,0.00142047838098111
1663,0.0294046546611935,0.00141833474067601
1664,0.0293136519659311,0.00141753067747834
1665,0.029239331735298,0.00141850026796245
1666,0.0291878989245743,0.00141922531828405
1667,0.0291546865645796,0.00141793107945325
1668,0.029143929509446,0.00141772374652145
1669,0.0291477249842137,0.00141898323927606
1670,0.029162354869768,0.0014221877098606
1671,0.0291764747258276,0.00142593383716664
1672,0.0291674092598259,0.00142732966304265
1673,0.0291516752447933,0.00142829154648502
1674,0.0291277249809355,0.00142660666908077
1675,0.0290853735804558,0.00142283295727815
1676,0.0290365648921579,0.00141845621636986
1677,0.0289860565215349,0.00141417744095574
1678,0.0289227788057178,0.00140870062554188
1679,0.0288602694869041,0.0014035096324683
1680,0.0287878525070846,0.00139800145443577
1681,0.0287292492203414,0.00139324746337789
1682,0.0286712828930467,0.00138865497677207
1683,0.0286208576150239,0.00138350891957564
1684,0.0285894088819623,0.00137794440493903
1685,0.028550264807418,0.00137413282941872
1686,0.0285135756898671,0.00137074911875573
1687,0.0284695927985013,0.00136724819218886
1688,0.0284242348000407,0.00136490152802089
1689,0.0283714092988521,0.00136263775372594
1690,0.0283078254200518,0.00135986261608037
1691,0.0282467678375542,0.00135767708986199
1692,0.028188396776095,0.00135616358742373
1693,0.0281196840573102,0.00135545553786628
1694,0.0280477824807167,0.00135491373216814
1695,0.0279696583934128,0.00135475233733638
1696,0.0278808692283928,0.0013569625155545
1697,0.0277902712859213,0.0013564038004379
1698,0.0276983766071498,0.00135383002724119
1699,0.0275989620387554,0.00135256777758776
1700,0.0274933863803744,0.00135199757634882
1701,0.027381290467456,0.0013484843060067
1702,0.0272543480992317,0.00134503342605398
1703,0.0271432741731405,0.00133923473266663
1704,0.0270323935896158,0.00132850827510885
1705,0.0269282698910683,0.00132088755152022
1706,0.0268299848400056,0.00131483582102118
1707,0.0267442408762872,0.00130683147863
1708,0.0266576811112464,0.00129738128743513
1709,0.0265940897818655,0.00129062103218991
1710,0.0265608915407211,0.00128338804763035
1711,0.0265102734137326,0.00127774470075273
1712,0.0264767471328378,0.00127583866575262
1713,0.0264132590778172,0.00127114323779204
1714,0.0263344005215913,0.00126597079924232
1715,0.0262466241233051,0.00126006026373151
1716,0.026146699981764,0.00125379851747533
1717,0.0260300182085484,0.00124607315355948
1718,0.0258997802622616,0.00123637196713772
1719,0.0257609311956912,0.001227979422989
1720,0.0256005521584302,0.00121964089138502
1721,0.0254490206297487,0.00121053402686298
1722,0.0252928488980979,0.00120154894461223
1723,0.0251424588914961,0.00119317479646957
1724,0.0249928897153586,0.00118400557270362
1725,0.024844464333728,0.00117568283593189
1726,0.0246997085306793,0.00116865873997828
1727,0.0245530028175563,0.00116160903301034
1728,0.0244056238140911,0.00115392756243352
1729,0.0242587544675916,0.00114861388633484
